OBJECTID,GB_KEY,GSI_KEY,PROJECT NAME,DEPARTMENT,PURPOSE,FUNDER,INSTALL YEAR,SEWER CLASSIFICATION CODE,CSO BASIN KEY,CSO BASIN NAME,CREEK WATERSHED KEY,CREEK WATERSHED NAME,SOURCE TYPE,SOURCE ID,BEST MANAGED PRACTICE,NUMBER OF BMPS,INFILTRATION SQ FT,IMPERVIOUS MANAGED SQ FT,AVG ANNUAL RUNOFF VOL MANAGED CB FT,AVG ANNUAL RUNOFF VOL MANAGED GLN,GlobalID,x,y
394113,3866,1661,RAINWISE,SPU,RW,SPU,2020,P,,Windermere,,,PIN,8925600060,CST,,,476,450,3365,01d12699-d0a0-4958-9a47-33ff6d429d17,1285220.38483284,250739.067892805
394114,3867,1662,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,8082400030,CST,,,565,534,3994,4d89f17d-701d-4b5f-b999-da0fb705f245,1254688.21788958,252381.081014484
394115,3868,1663,RAINWISE,SPU,RW,SPU,2020,P,,Windermere,,,PIN,8924600065,CST,,,3051,2883,21566,35bfbfad-21ba-43f8-82c5-e365611249d0,1285032.41606465,250435.960884497
394116,3869,1664,RAINWISE,SPU,RW,SPU,2020,P,,Fremont,,,PIN,1931300250,CST,,,909,859,6425,ebce9847-c3d9-4ea6-a6db-dae2392b7c7d,1267710.64593492,243137.726125017
394117,3870,1665,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,0429000080,CST,,,409,387,2891,42018c12-ec00-49c7-ac46-051b45bcc115,1284334.83513594,252017.902902111
394118,3871,1666,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,4449800170,CST,,,737,696,5210,c243db16-025e-4c52-a556-7afa596f3711,1256630.43286757,255572.392825752
394119,3872,1667,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,6392000310,RGN,,,1787,3678,27509,e12b4a75-c000-4817-b379-6d3220461e0c,1281694.62188524,252825.496118933
394120,3873,1668,RAINWISE,SPU,RW,SPU,2020,S,,Windermere,,,PIN,2409500325,CST,,,1415,1337,10002,586be92c-a5b4-41a1-91bc-00f1f5404248,1289103.39808482,248595.729010612
394121,3874,1669,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,4154304325,CST,,,1792,1693,12667,b8fb8500-4171-47e2-a156-a5c26bc33f6b,1285464.6199051,208325.400073364
394122,3875,1670,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,1102000166,CST,,,2044,1932,14448,cd0953aa-bebd-4472-9fd8-e970470a923d,1286228.26016188,201981.549890876
394123,3876,1671,RAINWISE,SPU,RW,SPU,2020,P,,Delridge,,,PIN,8638500180,CST,,,1500,1418,10603,a201f250-3717-4294-97e2-90655a043500,1265258.22007641,199946.829888791
394124,3877,1672,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,4449800160,CST,,,465,439,3287,ca9d40b9-505a-4af3-97e0-92142a0ed30d,1256635.69494759,255656.848057836
394125,3878,1673,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,1105000381,CST,,,1888,1784,13346,1379facd-4b0d-4e1f-9e00-d6548c003c6f,1285140.57990476,201408.950018287
394126,3879,1674,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,3424049074,CST,,,1426,1348,10080,08c92955-5164-4a99-8ea8-3b4c47e0415b,1284890.35993651,196727.870141491
394127,3881,1675,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,5249802105,CST,,,,0,0,018cb854-845c-413c-b293-63de111b01e8,1284413.76012802,210330.690059423
394128,3880,1675,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,5249802105,CST,,,1833,1732,12957,297885f8-4444-480f-81ee-6254e7182ba4,1284413.76012802,210330.690059423
394129,3882,1676,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,5249802548,CST,,,2400,2268,16966,ff5f912f-b2c6-49ac-a514-5e90427151d4,1284677.21011229,207262.490120277
394130,3883,1677,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,1105000795,CST,,,1540,1455,10886,4340c8f2-054c-4943-bdbb-f9b46eaff612,1284567.75987218,199971.299968809
394131,3884,1678,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,2624049192,CST,,,564,533,3988,51686906-6d5a-44e5-b3f4-f1203d000500,1287003.69984268,199099.550079927
394132,3885,1679,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,5683000054,CST,,,1233,1165,8716,24fa43aa-18b9-4e53-be10-9a138c1808d9,1283743.51411134,250150.727860197
394133,3886,1680,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,8819900385,CST,,,1572,1486,11112,d10a5439-26d5-4d77-84c8-e6c605b23b86,1282239.09913379,247355.891889334
394134,3887,1681,RAINWISE,SPU,RW,SPU,2020,C,,Delridge,,,PIN,2113700575,CST,,,1046,989,7396,85ad5820-6930-4ac2-9bb2-8950edcd3d35,1264587.37002772,197436.840190217
394135,3888,1682,RAINWISE,SPU,RW,SPU,2020,P,,Queen Anne,,,PIN,2771601945,CST,,,640,605,4524,866fb5c0-98b9-43f2-94e9-ccbc81696a3e,1261133.20304818,236415.371110126
394136,3889,1683,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,8835400750,CST,,,1317,1245,9311,adb2b8cc-603f-4bf4-8099-17600b637b43,1287520.0698912,202370.880131274
394137,3890,1684,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,4006000004,CST,,,1355,1280,9578,0add5165-0ca9-4a6a-8d68-f1d791ff8fef,1284164.61004777,197058.299901828
394138,3891,1685,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,0427000060,CST,,,1952,1844,13794,19c1952c-afab-44ac-a635-b3963f44c5ff,1283991.55001558,199656.420032486
394139,3892,1686,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,5273200060,CST,,,1380,1304,9755,3e330aa3-2fb2-420c-a831-098b071c8021,1284334.01292793,251340.990901411
394140,3893,1687,RAINWISE,SPU,RW,SPU,2020,P,,Delridge,,,PIN,7972602465,CST,,,2574,2432,18195,e13bd955-d642-4368-b872-19391e5bca2f,1265349.9699005,195941.979964688
394141,3894,1688,RAINWISE,SPU,RW,SPU,2020,C,,Delridge,,,PIN,3298700181,CST,,,1465,1384,10355,7f6a7efb-23f6-40a3-bc3d-1def1b22d852,1265220.87006037,194540.300027251
394142,3895,1689,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,7130300285,CST,,,1210,1143,8553,e828ce87-9fb9-4fe7-b7a4-366a904b3b6b,1289797.12998953,189296.730101883
394143,3896,1690,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,4154301865,CST,,,1172,1107,8281,60a1cccd-bad6-46f5-b519-16dadb68e990,1284215.46988782,209456.659978524
394144,3897,1692,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,7101100045,CST,,,858,811,6065,6466d687-6d69-43d1-ae60-5f78d83bc8f0,1283895.2569595,249135.635059163
394145,3898,1693,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,0208500010,CST,,,2115,1999,14950,3b6665ee-8099-4b21-84ba-21b83b0510c7,1282746.11385432,250724.327092782
394146,3899,1694,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,1105000065,CST,,,1884,1780,13317,6f6d99c4-9278-4089-9f5c-f94a8480715a,1285132.28006476,202283.529923186
394147,3901,1695,RAINWISE,SPU,RW,SPU,,P,,Genesee,,,PIN,5249802105,CST,,,,0,0,0aa3435d-9f5e-490a-9165-bfa760399e20,1284413.76012802,210330.690059423
394148,3900,1695,RAINWISE,SPU,RW,SPU,,P,,Genesee,,,PIN,5249802105,CST,,,1833,1732,12957,0fc752d9-5c8c-4502-8635-f6b94266afa9,1284413.76012802,210330.690059423
394149,3902,1696,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,3812400246,CST,,,1914,1809,13529,d5984c3f-aef7-475c-9e1a-b5e51b51c3d8,1283984.34009558,202113.199875012
394150,3903,1697,RAINWISE,SPU,RW,SPU,2020,P,,Fremont,,,PIN,9521101265,CST,,,739,698,5224,7006911b-c77f-43aa-b29a-ff6c37670b7c,1267518.83595072,245531.425071463
394151,3904,1698,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,0225039162,CST,,,663,627,4686,0e259fd5-0e63-4080-8aa0-7e3a82090617,1256017.52790694,253510.868087634
394152,3905,1699,RAINWISE,SPU,RW,SPU,2020,P,,North Union Bay,,,PIN,7170200075,CST,,,1200,1134,8482,df2e0328-be08-4d12-accd-996a8c3785e2,1281159.73087668,251299.78789337
394153,3906,1700,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,6021502225,CST,,,607,574,4292,c6aea966-d356-45a7-b89a-1eba332290c6,1258756.92202175,254623.219896778
394154,3907,1701,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,7518502170,CST,,,735,694,5192,4a1e0202-8d0e-4b19-8c60-695e2ee65c7d,1259635.36387865,251144.05982922
394155,3908,1702,RAINWISE,SPU,RW,SPU,2020,C,,Delridge,,,PIN,4302200620,RGN,,,897,1846,13808,51a156ba-8850-4e91-b706-f3f3e0fbb035,1264401.29002753,196263.519997016
394156,3909,1703,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,1254200955,CST,,,468,442,3308,28f12f12-3a7e-43a5-b173-70fd977e8bd4,1256588.71702753,252251.210870355
394157,3910,1704,RAINWISE,SPU,RW,SPU,2020,P,,Genesee,,,PIN,7950300655,CST,,,979,925,6920,287d4bf8-29cc-4d3e-959c-6b63536f6795,1282258.16012582,209985.929867074
394158,3911,1705,RAINWISE,SPU,RW,SPU,2020,P,,Henderson,,,PIN,3214200040,CRG,,,1922,2600,19447,7f2d9310-7435-4e8a-a225-78b34b41181a,1286418.57011408,199276.320064098
394159,3912,1706,RAINWISE,SPU,RW,SPU,2020,P,,Windermere,,,PIN,4218400070,CST,,,783,739,5531,7fbf5958-c978-4b89-b0c7-03f0d38ddd7a,1286605.34893027,244708.28107062
394160,3913,1707,RAINWISE,SPU,RW,SPU,2020,P,,Ballard,,,PIN,1175001100,RGN,,,1042,2144,16040,c72806de-f4d9-484b-b914-82afc3317aed,1255875.14102679,248825.577906847
394161,3914,1708,RAINWISE,SPU,RW,SPU,2020,P,,Queen Anne,,,PIN,2533300115,CST,,,1229,1161,8687,1ddaa06a-3656-4c57-8ff7-d06880d61eb9,1261480.01405653,239203.461032987
394162,3915,1709,RAINWISE,SPU,RW,SPU,2020,C,,Ballard,,,PIN,8132700010,CST,,,699,661,4943,303ef1db-133e-49c1-bc14-f0f45bea91f5,1256219.72893116,255019.932985187
394163,3916,1710,RAINWISE,SPU,RW,SPU,2021,P,,Ballard,,,PIN,8584400130,CST,,,430,406,3039,d0abb64f-365a-4e31-a52e-e86151d190fd,1264854.63198,243472.434093356
394164,3917,1711,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,7950302750,CST,,,600,567,4241,ab06978c-ce90-4010-8ee6-64f9d4324f32,1282673.03987025,209389.790026456
394165,3919,1712,RAINWISE,SPU,RW,SPU,2021,P,,Delridge,,,PIN,4365700465,CST,,,784,741,5542,f302ce76-d983-463c-b9e0-b272c82e33f5,1263015.92010611,194053.889914751
394166,3918,1712,RAINWISE,SPU,RW,SPU,2021,P,,Delridge,,,PIN,4365700465,RGN,,,999,2056,15378,993bbf8a-da50-4f50-8af7-d5f2847f7bd8,1263015.92010611,194053.889914751
394167,3920,1713,RAINWISE,SPU,RW,SPU,2021,P,,Windermere,,,PIN,9294300090,CST,,,1099,1039,7768,41b83cea-5acf-4f92-bee2-ba5ed99eb602,1286875.01702654,252077.531062171
394168,3921,1714,RAINWISE,SPU,RW,SPU,2021,C,,Portage Bay,,,PIN,1959700520,CST,,,3197,3021,22598,a2c056dd-e6f1-4860-a3df-accfbabc930a,1274276.32600564,238242.673896
394169,3922,1715,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2621660080,CST,,,1620,1531,11451,0e390624-661c-4831-be00-a9a465b31cfb,1284066.72998367,195855.0798686
394170,3923,1716,RAINWISE,SPU,RW,SPU,2021,C,,Ballard,,,PIN,2856100770,RGN,,,925,1902,14224,3f756e10-2155-4453-a9db-bc2db9272e93,1256693.43107563,250594.691828653
394171,3924,1717,RAINWISE,SPU,RW,SPU,2021,C,,Ballard,,,PIN,6021501665,CST,,,510,482,3605,9eca8711-c5f1-46bb-bfcf-e620164d14da,1258353.51894934,254890.886009052
394172,3925,1718,RAINWISE,SPU,RW,SPU,2021,P,,Madison Park,,,PIN,9103000420,CST,,,728,688,5146,da63601a-2922-41e5-935b-12639ef132df,1281787.91206133,229149.066078693
394173,3926,1719,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,6338000412,CST,,,1231,1163,8701,2eb3e12d-33a3-4ab2-b34b-8198a44833fa,1284074.70310368,248019.96305801
394174,3927,1720,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,7974200932,CST,,,654,618,4623,ffbce704-543d-413b-b4cb-c37617eb5cdd,1281921.80486147,250140.274100184
394175,3928,1721,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,5583200375,CST,,,1138,1075,8041,4d762991-b30e-4e80-a19a-33591d117a35,1285073.3399047,205515.210182488
394176,3929,1722,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,1105000445,CST,,,1333,1260,9422,5ea318c9-691d-4625-aba6-59080bbb5771,1284315.99001592,200631.949889496
394177,3930,1723,RAINWISE,SPU,RW,SPU,2021,P,,Duwamish,,,PIN,3677900145,RGN,,,667,1371,10252,1360df53-be87-4598-a817-998e8900be70,1276525.12011994,208009.75994505
394178,3931,1724,RAINWISE,SPU,RW,SPU,2021,C,,Highland Park,,,PIN,2113700445,RGN,,,433,889,6650,b9975267-5413-4d4b-9e29-672591774b52,1264853.75991599,197128.189885899
394179,3932,1725,RAINWISE,SPU,RW,SPU,2021,P,,Queen Anne,,,PIN,3232200175,CST,,,533,504,3768,bbfecbc9-e3ee-4c12-a93d-e26c90a5d6cc,1260839.55402388,235680.556965381
394180,3933,1726,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,7866000050,CST,,,1285,1214,9080,1d7f7626-9f7e-4674-9cc7-66314b2022fd,1284787.0156164,202813.78541173
394181,3934,1727,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,7866000060,CST,,,1524,1440,10774,0ccf860f-a66f-4982-81e2-62ae8cf3d25b,1284786.9939844,202754.650371671
394182,3935,1728,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,6392004010,CST,,,979,925,6920,fa44ebc3-d09c-4111-a43f-f49f8932103c,1283922.12102352,253681.540983811
394183,3936,1729,RAINWISE,SPU,RW,SPU,2021,S,,Genesee,,,PIN,5700004410,CST,,,1120,1058,7913,ea4de46b-54e7-41c9-94c5-5d54f1e8dc04,1282355.15302192,213774.954126954
394184,3937,1730,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,8121100285,CST,,,1540,1455,10882,4ca22e9f-3a5a-49bb-8560-def3d052a04e,1282261.45017383,211086.179980189
394185,3938,1731,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,1231000610,CST,,,1952,1845,13798,1577840e-c834-4bfa-8ebc-2b8d9e6642be,1286265.64192192,205882.904966861
394186,3939,1732,RAINWISE,SPU,RW,SPU,2021,C,,Highland Park,,,PIN,2113700675,RGN,,,591,1216,9098,338b21b0-42ad-4474-9afe-f95017a95c65,1264706.48983584,196485.389949247
394187,3940,1733,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,7866000065,CST,,,720,680,5089,e8a380fc-613c-4953-8a1d-2bbbde16fdc0,1284782.66624039,202695.316867605
394188,3941,1734,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,5249801295,CST,,,1514,1431,10702,c660e6d1-9901-4042-8913-94f8e4053873,1283933.83001553,207752.260168776
394189,3942,1735,RAINWISE,SPU,RW,SPU,2021,P,,Duwamish,,,PIN,3959400270,CST,,,976,922,6899,cc0b9945-7e51-4001-8136-49e189c292a3,1274481.54411785,209683.989898756
394190,3943,1736,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,3878900423,CST,,,869,821,6143,e2505d1d-0047-4e47-9701-4a5e71732b2c,1290461.08007021,188549.580021113
394191,3944,1737,RAINWISE,SPU,RW,SPU,2021,P,,Ballard,,,PIN,1176000805,CST,,,1792,1693,12667,e86153de-386c-49ac-b7c7-3524f65194e4,1254368.61488126,248396.418034405
394192,3945,1738,RAINWISE,SPU,RW,SPU,2021,P,,Queen Anne,,,PIN,7965100075,CST,,,1080,1021,7634,78d84b18-228b-4a75-b9fb-ca2d65b5d325,1262297.82896937,237893.194919646
394193,3946,1739,RAINWISE,SPU,RW,SPU,2021,C,,Ballard,,,PIN,7518507850,CST,,,675,638,4771,3dffadb3-c68e-42fd-ba4f-ca2e429778fb,1257918.64912489,252135.293110237
394194,3947,1740,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2621660090,CST,,,1620,1531,11451,714e979b-d277-4869-aed8-6317d3fd16e4,1284015.00012761,195843.789884582
394195,3948,1741,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2621660010,CST,,,1454,1374,10274,2e3422eb-4b22-4821-812e-9cb756358f2e,1283976.30988757,195671.260028407
394196,3949,1742,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2976800725,CST,,,2250,2126,15904,b96717b3-d22c-451e-a66b-1cad8b604974,1288872.93990859,187180.639859721
394197,3950,1743,RAINWISE,SPU,RW,SPU,2021,C,,Highland Park,,,PIN,4303200210,CST,,,1959,1851,13847,0f2f05f0-b6c3-41a2-9e5f-c145ee04b71f,1263724.14993083,197216.140157998
394198,3951,1744,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,3878900560,CST,,,2390,2259,16894,cd74dcff-fcf1-4105-9dee-2e9d1509caa6,1290367.31911013,188303.236020863
394199,3952,1745,RAINWISE,SPU,RW,SPU,2021,C,,Ballard,,,PIN,7518505490,RGN,,,1963,4040,30218,2947a548-6d91-4dd0-8fda-93af7d047e94,1258561.66589355,250753.034036815
394200,3953,1746,RAINWISE,SPU,RW,SPU,2021,P,,Leschi,,,PIN,5699000100,CST,,,1747,1651,12349,8abf0101-4ef8-4842-87fa-05e10f9545c0,1280548.11993207,219946.113045275
394201,3954,1747,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,6392001890,CST,,,1372,1297,9698,422f41f9-a714-4e87-a362-b4e967fad6a3,1282736.53715031,252638.426934749
394202,3955,1748,RAINWISE,SPU,RW,SPU,2021,P,,Windermere,,,PIN,8926600085,CRG,,,1257,2587,19350,8cda1a7d-ced5-4ca8-a425-47c22e78e54e,1285395.81497703,252215.338870317
394203,3956,1749,RAINWISE,SPU,RW,SPU,2021,C,,Highland Park,,,PIN,7899800265,CST,,,1099,1039,7768,80fc49e1-b7f1-4ce8-8345-cce80cac1dfa,1264016.15985113,194709.699963421
394204,3957,1750,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,1231000310,CST,,,1070,1011,7563,464340c0-e65e-4b9b-92df-2e3f32183179,1286636.44793829,206149.976903141
394205,3958,1751,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,0691000020,CST,,,1800,1701,12723,0ef19091-2674-4d59-b22e-ae1d4c1ae940,1286842.2700825,200012.509888858
394206,3959,1752,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,5185100035,RGN,,,1362,2803,20966,905ea9bf-9744-443c-80f7-04b25badc164,1282365.12614192,255025.251897186
394207,3960,1753,RAINWISE,SPU,RW,SPU,2021,P,,Ballard,,,PIN,6908200080,CST,,,1559,1473,11021,2e3bc8ad-726a-495a-a51f-d884b8499681,1254575.58096147,250001.845940039
394208,3961,1754,RAINWISE,SPU,RW,SPU,2021,C,,Highland Park,,,PIN,7899800055,CST,,,2141,2023,15134,3bb1638d-764d-48cc-922e-8f79d30c1ca4,1264186.38986731,194698.800059408
394209,3962,1755,RAINWISE,SPU,RW,SPU,2021,P,,Windermere,,,PIN,3176100082,CST,,,1967,1859,13906,6baece66-5360-4c1d-a733-f9a1e75cd725,1285623.80499326,249619.333875656
394210,3963,1756,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,6392001800,CST,,,871,823,6157,813fb8a0-b3b8-40a2-b2cb-05fbd76e4a9b,1282626.77587019,253426.563127548
394211,3964,1757,RAINWISE,SPU,RW,SPU,2021,P,,Fremont,,,PIN,6865200585,CST,,,787,744,5563,a85182cc-9c67-4507-b42a-c1c053a43826,1268447.25502367,245512.082927451
394212,3965,1758,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2624049119,CST,,,1400,1323,9893,41a86d89-00e6-431b-aa82-e904304ac997,1286574.68006624,199794.829888627
394213,3966,1759,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,7950303300,CST,,,926,875,6542,1449a140-f019-4317-91d0-9915a1d3bbb9,1282656.70988622,208984.659914047
394214,3967,1761,RAINWISE,SPU,RW,SPU,2021,P,,Ballard,,,PIN,8726930000,CST,,,1589,1502,11232,a031ed36-0f7e-4745-9e71-ab1cf1ebc2c9,1257225.09507619,248531.333106533
394215,3968,1762,RAINWISE,SPU,RW,SPU,2021,P,,Fremont,,,PIN,9906000060,CST,,,475,449,3358,195b32d3-333d-4c7a-8f2f-99001f2f0a35,1264820.52017196,243049.810924932
394216,3969,1763,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,8835900085,CST,,,2940,2778,20782,f9af1e7b-b1fd-42be-9f26-900b7aa472cc,1287716.35001941,203894.420100838
394217,3970,1764,RAINWISE,SPU,RW,SPU,2021,P,,Madison Park,,,PIN,9829201065,CST,,,956,903,6758,a40bb26a-7fd0-4dd0-aac2-73d259a16e49,1281181.62489271,223331.734232739
394218,3971,1765,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,4154302145,CST,,,782,739,5528,53f7e902-dc2a-4a07-aba4-c83b9dbb7cda,1284482.6901121,207737.930120766
394219,3972,1766,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,3334000015,CRG,,,902,479,3584,07669f04-0a19-4e00-8ec4-f3d3afac9fe5,1284786.9198724,206282.200071275
394220,3973,1767,RAINWISE,SPU,RW,SPU,2021,C,,Ballard,,,PIN,7518502660,CST,,,630,595,4453,167faf63-7a51-4518-a07a-975c95596189,1259656.38711067,252515.760822624
394221,3974,1768,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,7135300255,CST,,,1126,1064,7959,6c7aabc9-72a7-40ef-9a54-a0287e4516e4,1285005.69990464,196276.539965034
394222,3975,1769,RAINWISE,SPU,RW,SPU,2021,P,,Genesee,,,PIN,1231000726,CST,,,575,543,4061,65edf0ea-e730-4585-b8e0-fe73e476d809,1286200.01216185,205766.646022752
394223,3976,1770,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,9830200320,CST,,,708,669,5005,873db5fe-75d0-4f42-a0cf-1a3aae6bf080,1286543.3399062,200782.860033646
394224,3977,1771,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,6392003440,RGN,,,1729,1634,12222,b6d40263-c3d1-4d4e-823b-5f7b6561e533,1283765.87398335,253054.974007174
394225,3978,1772,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2123700199,CRG,,,2052,2410,18026,e72a332f-6785-4da9-a3a2-393fb6284f98,1285054.81004868,195469.51007621
394226,3979,1773,RAINWISE,SPU,RW,SPU,2021,P,,Delridge,,,PIN,7972602605,CST,,,638,602,4506,b7fbbbe3-703c-4b4c-8874-1734a41cd695,1265210.43998036,196119.260092869
394227,3980,1774,RAINWISE,SPU,RW,SPU,2021,P,,Highland Park,,,PIN,3298700826,RGN,,,853,1755,13131,7eaeca18-87aa-447f-bb5f-d5b2e72e09d2,1265451.90993261,193407.48997809
394228,3981,1775,RAINWISE,SPU,RW,SPU,2021,P,,Highland Park,,,PIN,6437400040,RGN,,,1420,2922,21859,af645bc8-810b-4447-9edd-74f1cc0eee70,1265071.72996421,199615.619904444
394229,3982,1776,RAINWISE,SPU,RW,SPU,2021,P,,North Union Bay,,,PIN,6015500200,CRG,,,1891,2638,19736,b6b0c113-f5da-4b3e-b51f-47c16cb22dcd,1282728.2008943,254548.858168706
394230,3983,1777,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,3812400853,CST,,,1630,1540,11522,e1d58138-ca15-4c6a-a30f-11f450bf10ef,1283348.88006294,200180.489857033
394231,3984,1778,RAINWISE,SPU,RW,SPU,2022,P,,Genesee,,,PIN,5249803735,CST,,,695,657,4913,82574967-ee4b-4ec7-9538-db4d26a51e07,1285636.00998527,208136.479881182
394232,3985,1779,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,0223049079,CST,,,1819,1719,12856,77340b79-810e-47f9-8107-e97fd08d4a62,1289345.26016508,187836.279988393
394233,3986,1780,RAINWISE,SPU,RW,SPU,2021,P,,Highland Park,,,PIN,2113700220,CST,,,2092,1977,14788,c99c6f71-ea98-40a5-afe9-e57befc2da52,1265228.04983638,197149.309885919
394234,3987,1781,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2589300230,CST,,,2013,1902,14227,4a248e74-a7d2-428c-9666-62c600e198ce,1284304.55993591,198457.479871258
394235,3988,1782,RAINWISE,SPU,RW,SPU,2022,P,,Windermere,,,PIN,8631100080,CRG,,,1222,2515,18811,1b16f5f0-e40d-4c3c-844e-84b833d8afd4,1284547.52006416,245924.196911871
394236,3989,1783,RAINWISE,SPU,RW,SPU,2022,P,,Genesee,,,PIN,5249802549,CST,,,414,391,2926,e0ea3823-921d-4a91-bf1d-0b54d5058d30,1284677.86003229,207207.230088219
394237,3990,1784,RAINWISE,SPU,RW,SPU,2021,P,,Henderson,,,PIN,2976800295,RGN,,,1188,2445,18288,8fe2d8c6-d155-4417-8273-340fa895c5df,1290269.85018203,187877.799924433
394238,3991,1785,RAINWISE,SPU,RW,SPU,2021,P,,Leschi,,,PIN,3416600240,CRG,,,4072,6047,45234,f04b395a-9220-4a0e-8338-560a1fc56a59,1280622.75890814,223038.450072438
394239,3992,1786,RAINWISE,SPU,RW,SPU,2022,C,,Highland Park,,,PIN,3298700030,CST,,,1565,1479,11062,e5477489-b92c-4d6c-a059-bbf499f5a524,1264648.65994778,194737.389819458
394240,3993,1787,RAINWISE,SPU,RW,SPU,2022,P,,Henderson,,,PIN,2123700070,CST,,,1420,1342,10037,5191415b-fd7b-4da8-86c1-d8bd447cdff1,1285071.5400327,195600.750012338
394241,3994,1788,RAINWISE,SPU,RW,SPU,2022,C,,Ballard,,,PIN,4443801510,CST,,,1187,1121,8387,d5b2bea6-5057-4838-8b3c-1492b1f00ac8,1257256.89386022,253555.611127689
394242,3995,1789,RAINWISE,SPU,RW,SPU,2022,P,,Fremont,,,PIN,1825049015,CST,,,980,926,6927,5c10bfed-a376-41f9-8c0a-bede78bc9111,1268063.86404727,243739.144877627
394243,3996,1790,RAINWISE,SPU,RW,SPU,2022,P,,Henderson,,,PIN,7290700005,CST,,,1818,1718,12847,cf1126a9-6566-4de0-b738-15a5c40a6f2b,1286741.1898904,204095.199877039
